interface_id,device_id,name,mac_address,status
9336,934,eth3,76:47:66:66:7b:b5,up
9337,934,eth3,e2:c4:09:ac:8e:4f,down
9338,934,eth3,2e:d7:d3:54:cd:c3,down
9339,934,eth0,d0:c0:7b:ff:ec:26,up
9340,934,eth2,66:84:62:e1:9e:3f,up
9341,935,eth0,c0:6b:70:b2:0a:dd,up
9342,935,eth1,d2:ec:19:d8:d1:23,unknown
9343,935,eth2,52:02:23:be:5b:31,unknown
9344,935,eth3,52:04:ca:b4:a4:82,unknown
9345,935,eth1,10:a9:96:44:37:00,unknown
9346,935,eth2,94:c0:3b:b3:25:6d,down
9347,935,eth0,a0:8c:ec:fa:cb:de,unknown
9348,935,eth2,48:79:52:78:af:d1,down
9349,935,eth1,72:26:88:b1:17:89,down
9350,935,eth3,32:2f:e2:ee:f3:3a,up
9351,936,eth3,24:bb:94:3b:e6:20,up
9352,936,eth3,b6:3c:f1:e3:04:73,down
9353,936,eth3,24:27:86:24:92:1e,unknown
9354,936,eth0,c4:f2:52:0d:06:34,up
9355,936,eth0,46:80:54:0e:2f:9f,unknown
9356,936,eth2,92:83:08:1f:81:10,unknown
9357,936,eth2,64:b5:6a:1e:be:24,down
9358,936,eth1,f4:71:bc:dc:44:7c,up
9359,936,eth1,ce:3a:46:eb:c6:8e,down
9360,936,eth1,42:1c:3b:16:bd:d2,unknown
9361,937,eth2,7e:55:83:6d:6f:39,up
9362,937,eth0,50:98:40:45:91:86,up
9363,937,eth0,30:02:5a:6c:69:81,down
9364,937,eth1,6a:f5:d9:b7:9f:a6,unknown
9365,937,eth2,8a:1a:50:89:4f:94,unknown
9366,937,eth0,58:87:94:69:56:45,down
9367,937,eth2,14:cb:ac:85:57:cb,unknown
9368,937,eth3,5c:d1:61:b0:f3:c5,up
9369,937,eth2,6a:a9:d5:06:75:c7,down
9370,937,eth3,04:b1:98:2a:6b:d7,unknown
9371,938,eth1,c6:db:1e:59:cc:35,up
9372,938,eth2,b0:59:25:a7:8e:d0,unknown
9373,938,eth2,b2:15:58:b7:b3:ac,up
9374,938,eth2,74:a8:62:57:4a:9f,down
9375,938,eth3,14:bc:71:b7:3b:68,up
9376,938,eth2,ea:12:b4:96:4a:dc,unknown
9377,938,eth1,48:fc:02:20:be:85,down
9378,938,eth2,d8:8c:f6:00:e8:77,down
9379,938,eth0,be:4b:77:d7:de:0c,unknown
9380,938,eth1,c8:2c:56:c7:64:48,unknown
9381,939,eth1,46:1f:80:5a:ea:1a,up
9382,939,eth0,f4:4d:39:af:bc:2f,down
9383,939,eth3,1e:93:ae:7c:1c:89,up
9384,939,eth2,de:c6:fd:54:ad:89,unknown
9385,939,eth2,4e:4f:c8:21:dc:b2,unknown
9386,939,eth3,52:9e:16:c4:bd:33,down
9387,939,eth0,ce:91:18:00:83:42,up
9388,939,eth1,dc:fe:81:2a:91:bf,down
9389,939,eth3,de:ef:04:f6:05:a7,up
9390,939,eth0,ca:e9:7a:4d:62:5e,down
9391,940,eth2,b4:9d:11:f9:4b:2e,down
9392,940,eth2,ba:a3:ef:de:3a:dc,unknown
9393,940,eth3,60:88:a0:9c:eb:0a,down
9394,940,eth2,a0:09:5c:55:48:27,up
9395,940,eth2,a6:66:3a:93:45:e8,down
9396,940,eth0,ac:f1:ef:b9:e8:c5,unknown
9397,940,eth0,34:3d:df:d8:e9:8f,down
9398,940,eth0,08:5c:88:50:82:32,up
9399,940,eth2,3c:2c:6f:9c:89:8b,unknown
9400,940,eth2,34:2b:8a:d6:a4:48,down
9401,941,eth3,84:70:ed:5d:f6:59,unknown
9402,941,eth0,52:76:44:37:59:ec,unknown
9403,941,eth1,a0:cc:d1:d2:6b:8d,down
9404,941,eth1,20:06:02:94:20:1e,unknown
9405,941,eth3,9a:60:c2:e6:d5:a6,down
9406,941,eth3,30:b1:51:db:fe:77,unknown
9407,941,eth3,a6:20:ee:76:1e:94,up
9408,941,eth2,b4:f5:31:03:2a:28,unknown
9409,941,eth0,18:5e:f0:d4:30:44,unknown
9410,941,eth2,ea:65:8d:0a:8d:4d,unknown
9411,942,eth1,f8:d6:8b:f5:23:bf,up
9412,942,eth2,fa:ca:fa:1a:56:78,down
9413,942,eth3,1a:5d:e3:36:32:57,unknown
9414,942,eth1,20:7b:5e:ae:e7:9e,down
9415,942,eth0,00:30:26:45:c7:2f,up
9416,942,eth1,60:f8:5d:1e:44:a7,down
9417,942,eth1,3c:c3:3d:6a:3a:8b,up
9418,942,eth2,38:45:fd:c5:e4:f0,down
9419,942,eth1,ae:8d:6a:ce:a5:3b,down
9420,942,eth3,34:d2:a7:ab:db:e4,down
9421,943,eth0,18:8c:b2:cc:56:d3,down
9422,943,eth1,ec:eb:b1:6d:59:64,down
9423,943,eth1,38:5d:b5:b3:4c:bc,up
9424,943,eth2,e2:ca:87:3e:20:1c,unknown
9425,943,eth1,3c:39:cd:42:a0:c5,unknown
9426,943,eth3,8e:27:4f:58:8f:b1,down
9427,943,eth3,86:a9:31:cc:9d:bc,unknown
9428,943,eth3,ce:f0:ff:37:9d:b6,down
9429,943,eth3,0c:51:33:88:f1:bc,up
9430,943,eth1,68:bf:08:e2:80:16,unknown
9431,944,eth2,a8:92:dc:8e:2a:cb,up
9432,944,eth3,0e:f0:90:4f:64:bf,down
9433,944,eth1,24:e8:a5:4c:35:47,down
9434,944,eth2,06:00:d1:9a:e9:57,up
9435,944,eth2,9c:6d:42:70:48:4a,up
9436,944,eth2,f2:a8:d4:6c:70:31,up
9437,944,eth3,ac:52:48:c8:8b:f5,down
9438,944,eth0,ea:69:8c:4c:5a:32,unknown
9439,944,eth0,4c:70:53:92:27:7e,up
9440,944,eth3,7c:8a:88:32:e2:fe,up
9441,945,eth3,60:d0:c0:5d:92:8f,up
9442,945,eth1,ca:2e:a8:98:d9:5b,down
9443,945,eth1,28:8a:2f:4e:f6:aa,unknown
9444,945,eth1,94:33:38:5c:11:ad,up
9445,945,eth0,30:56:76:7e:29:95,unknown
9446,945,eth3,16:f9:c7:5e:6d:77,unknown
9447,945,eth0,46:5b:d9:2d:e8:01,unknown
9448,945,eth1,f0:ad:dc:a2:af:05,unknown
9449,945,eth1,3a:69:e3:8b:05:a0,down
9450,945,eth2,82:d9:4d:38:de:f2,down
9451,946,eth2,3c:f3:ed:6b:70:ee,unknown
9452,946,eth2,be:49:e2:4f:eb:7b,down
9453,946,eth3,3a:b6:f7:02:63:b5,down
9454,946,eth0,b6:33:c9:18:9a:f7,unknown
9455,946,eth3,38:c6:53:e6:9a:06,down
9456,946,eth0,22:61:62:5c:77:47,unknown
9457,946,eth0,4e:70:56:d7:c1:c8,unknown
9458,946,eth3,f2:e7:dc:d2:df:b6,unknown
9459,946,eth0,28:88:78:ae:a3:41,up
9460,946,eth2,02:50:e4:9e:0b:ba,unknown
9461,947,eth1,8c:f9:57:57:b3:d6,up
9462,947,eth2,18:bc:6a:89:c0:c6,up
9463,947,eth1,6c:01:f9:51:b1:14,unknown
9464,947,eth1,c4:bb:34:9b:f8:45,down
9465,947,eth0,b0:e7:a8:c6:d4:db,unknown
9466,947,eth2,02:4e:c3:63:9d:35,unknown
9467,947,eth0,b4:9b:ab:8c:cc:df,down
9468,947,eth2,58:43:46:46:9e:b1,up
9469,947,eth0,9e:99:e7:36:b9:87,unknown
9470,947,eth3,f8:16:38:22:e6:f2,up
9471,948,eth1,02:59:21:be:ef:9e,up
9472,948,eth3,78:ff:08:b0:cd:3c,up
9473,948,eth1,38:56:19:06:ab:33,unknown
9474,948,eth2,4a:79:f5:a6:40:9f,unknown
9475,948,eth1,94:ca:d0:a3:82:5a,down
9476,948,eth0,f8:7f:d5:5a:11:3f,unknown
9477,948,eth2,70:25:bc:03:ad:3f,up
9478,948,eth3,3a:da:1b:4c:2c:20,unknown
9479,948,eth2,bc:44:85:95:12:a5,unknown
9480,948,eth0,2e:f2:0e:b7:1f:9b,down
9481,949,eth3,60:f9:af:b8:33:a7,down
9482,949,eth1,8e:3e:71:2a:e4:4c,down
9483,949,eth0,16:ac:56:63:97:a8,down
9484,949,eth1,ba:f8:96:07:8c:e8,unknown
9485,949,eth2,fa:0d:71:16:a7:de,up
9486,949,eth1,60:86:7d:9f:f9:b7,unknown
9487,949,eth3,d4:e0:ed:3a:8d:7f,down
9488,949,eth3,d6:24:d7:62:57:a8,down
9489,949,eth2,12:72:f0:4e:70:c8,up
9490,949,eth3,92:3c:a4:40:99:9b,unknown
9491,950,eth3,06:dd:a7:e3:71:66,down
9492,950,eth1,22:d1:ec:f5:f4:7d,unknown
9493,950,eth0,b4:16:e8:e3:3e:61,unknown
9494,950,eth3,62:2f:d6:20:dc:a0,unknown
9495,950,eth1,3c:c4:eb:24:80:73,down
9496,950,eth1,d8:fb:13:e5:c7:f5,unknown
9497,950,eth0,64:dd:f6:40:3c:e4,down
9498,950,eth3,f6:89:2d:72:d8:21,down
9499,950,eth1,1e:da:9e:04:0c:d1,up
9500,950,eth0,94:06:e2:6f:ce:ae,up
9501,951,eth2,5c:84:48:4e:62:25,down
9502,951,eth3,ea:b3:f4:7b:a3:db,up
9503,951,eth0,04:44:f1:e0:8f:df,down
9504,951,eth3,7e:5f:de:74:a6:81,unknown
9505,951,eth3,00:0b:55:7f:df:6d,up
9506,951,eth3,1e:b4:9a:ae:e1:d3,unknown
9507,951,eth3,7a:aa:42:5d:94:a7,unknown
9508,951,eth3,2c:8b:f8:0d:54:85,unknown
9509,951,eth0,84:22:48:9f:1b:2a,down
9510,951,eth0,74:77:7f:7d:9d:ab,unknown
9511,952,eth3,fa:16:6e:46:52:6d,down
9512,952,eth0,a2:3e:1b:3e:5f:f2,down
9513,952,eth1,de:95:76:a1:e6:b0,down
9514,952,eth2,f6:42:6a:e2:82:db,up
9515,952,eth3,76:7e:d8:e7:a1:29,unknown
9516,952,eth2,ce:3b:c4:54:ab:ae,up
9517,952,eth2,64:0f:d3:39:b5:8c,up
9518,952,eth3,76:93:c6:63:18:b1,up
9519,952,eth2,d6:c7:3e:4c:52:7e,unknown
9520,952,eth1,4e:7d:85:77:f0:ed,unknown
9521,953,eth1,68:a8:57:84:40:c3,unknown
9522,953,eth0,96:6b:27:fc:e2:9a,down
9523,953,eth3,2e:b3:68:92:5c:b8,unknown
9524,953,eth1,b4:a2:f9:4d:19:2c,down
9525,953,eth1,56:48:1a:46:9f:27,down
9526,953,eth2,9a:0d:5f:68:10:65,unknown
9527,953,eth0,e0:a8:98:24:9c:40,down
9528,953,eth3,2a:26:e7:65:9a:ce,down
9529,953,eth1,be:4f:49:cb:1c:cd,up
9530,953,eth0,aa:56:26:fa:63:60,down
9531,954,eth2,00:72:e0:f4:04:a7,up
9532,954,eth0,0c:82:13:f6:58:3c,up
9533,954,eth2,a6:bd:53:17:35:b3,down
9534,954,eth0,1a:bd:21:c4:e0:10,up
9535,954,eth0,80:a8:dc:75:b7:8b,up
9536,954,eth0,62:5c:bf:b2:38:b8,unknown
9537,954,eth3,a8:8c:85:88:0c:98,unknown
9538,954,eth0,04:c1:20:98:65:6d,unknown
9539,954,eth1,0c:ff:8c:66:db:6a,up
9540,954,eth0,44:29:a2:f4:2e:99,up
9541,955,eth3,fa:15:48:30:8d:2d,unknown
9542,955,eth2,1a:1e:4d:02:9b:e4,down
9543,955,eth0,5c:3c:65:42:6f:c4,up
9544,955,eth2,94:a6:28:b7:02:48,down
9545,955,eth2,78:41:46:c5:81:f2,unknown
9546,955,eth0,e8:fe:0c:25:bd:2f,unknown
9547,955,eth0,f4:a9:a1:78:42:02,down
9548,955,eth3,26:ab:c4:e8:3f:58,unknown
9549,955,eth1,68:71:48:02:36:66,down
9550,955,eth1,bc:5a:d1:a7:92:d6,unknown
9551,956,eth3,2e:dd:93:d5:66:1e,unknown
9552,956,eth1,94:11:77:4f:97:9f,unknown
9553,956,eth3,8a:c5:f0:92:54:89,down
9554,956,eth0,e8:9a:26:5b:df:36,up
9555,956,eth0,a6:2b:8d:91:ff:df,up
9556,956,eth0,14:b4:42:9b:bd:ab,up
9557,956,eth3,88:28:13:90:a1:05,up
9558,956,eth3,3e:9b:93:81:98:a9,up
9559,956,eth2,ea:a8:a3:60:25:79,unknown
9560,956,eth0,1e:e1:ac:a3:51:6d,up
9561,957,eth2,52:1c:8c:be:17:57,unknown
9562,957,eth0,8a:46:79:cd:6d:8b,up
9563,957,eth3,c2:63:bb:9c:56:85,up
9564,957,eth3,b6:51:1c:36:f0:fc,up
9565,957,eth1,e6:a8:9e:c7:21:b6,down
9566,957,eth1,54:4a:15:7c:71:cf,up
9567,957,eth0,96:25:d2:4e:c7:ed,down
9568,957,eth3,44:cd:b8:0d:0e:b5,unknown
9569,957,eth2,76:93:d7:df:1b:4e,up
9570,957,eth0,a4:f0:c2:d8:96:6b,unknown
9571,958,eth2,d2:ad:48:a8:65:9b,unknown
9572,958,eth3,a8:e6:25:e5:2b:05,up
9573,958,eth2,6a:ac:8f:03:15:2e,unknown
9574,958,eth3,60:12:a9:56:71:8d,down
9575,958,eth1,f8:4a:90:c4:b0:86,down
9576,958,eth1,72:12:ea:9a:ec:b7,up
9577,958,eth1,f8:17:b7:8d:c8:1b,up
9578,958,eth3,86:47:2f:f8:d3:92,down
9579,958,eth3,96:f2:3c:cf:cf:bf,unknown
9580,958,eth1,58:cb:51:35:17:89,down
9581,959,eth1,06:d3:35:f1:19:b8,up
9582,959,eth2,7c:e6:e5:4e:6a:e2,unknown
9583,959,eth1,a4:2e:f4:d6:73:01,up
9584,959,eth3,d6:27:56:ff:d7:5a,up
9585,959,eth0,d0:9e:ce:7f:9c:a6,unknown
9586,959,eth2,86:37:8f:70:70:44,unknown
9587,959,eth1,94:8e:e8:06:f8:e2,up
9588,959,eth0,2a:6d:82:4b:08:0c,unknown
9589,959,eth3,64:8e:51:16:c1:13,up
9590,959,eth2,44:a3:18:bd:b5:2b,unknown
9591,960,eth1,ac:51:d2:1e:5d:3d,down
9592,960,eth1,8e:69:06:3e:f7:7a,unknown
9593,960,eth0,2a:de:09:e3:50:08,down
9594,960,eth0,f0:83:24:3a:27:69,up
9595,960,eth2,c8:13:d9:c6:e0:90,down
9596,960,eth0,8c:75:44:29:57:17,up
9597,960,eth0,84:f4:80:89:fc:b4,up
9598,960,eth2,f8:3f:1d:40:dd:93,up
9599,960,eth2,6e:60:8c:66:b0:1d,unknown
9600,960,eth2,6e:ca:7c:07:b6:73,up
9601,961,eth1,f8:2a:cd:05:53:6c,up
9602,961,eth2,f0:61:ec:2d:9b:53,up
9603,961,eth2,6e:b9:d0:bd:ec:b7,up
9604,961,eth0,86:4d:b4:44:20:b7,up
9605,961,eth0,5c:0f:0f:43:1b:8d,up
9606,961,eth1,de:f9:39:54:96:43,up
9607,961,eth2,0a:d2:9e:e4:ad:f1,down
9608,961,eth1,ee:10:6b:28:cf:c3,up
9609,961,eth2,5e:43:9d:74:f4:e0,down
9610,961,eth1,02:53:47:bb:44:18,down
9611,962,eth2,62:f2:56:da:cd:a5,unknown
9612,962,eth0,2e:15:ef:4f:4c:a3,unknown
9613,962,eth2,8a:85:d4:9a:80:8a,unknown
9614,962,eth1,a8:b4:ed:a0:b8:da,down
9615,962,eth1,74:08:86:13:03:e3,up
9616,962,eth0,52:f0:d2:6d:c7:27,up
9617,962,eth0,7c:1b:10:54:9d:4c,up
9618,962,eth2,5a:d4:3b:6e:4d:a5,unknown
9619,962,eth0,cc:3b:33:9c:50:7b,up
9620,962,eth0,2a:d5:59:1e:f9:8a,down
9621,963,eth2,ce:a9:44:d5:95:13,down
9622,963,eth3,da:1f:2e:bd:11:e3,down
9623,963,eth2,06:d5:b4:05:30:f4,down
9624,963,eth2,74:5e:20:e4:40:5d,up
9625,963,eth1,88:a1:4b:b4:d3:c2,up
9626,963,eth1,c0:9c:5a:ca:79:ea,down
9627,963,eth3,8a:39:af:9c:db:2a,down
9628,963,eth3,98:8b:57:ee:12:e2,up
9629,963,eth3,66:3c:8c:b0:33:45,down
9630,963,eth1,8e:c4:e0:89:89:71,up
9631,964,eth0,66:13:0f:2b:85:67,down
9632,964,eth3,5e:1f:b7:5a:20:2a,unknown
9633,964,eth0,44:00:b0:9c:de:fc,up
9634,964,eth1,76:85:9f:de:a0:47,up
9635,964,eth1,be:60:a5:4c:3e:dc,up
9636,964,eth0,c8:de:22:59:fe:d8,unknown
9637,964,eth2,10:9e:96:c1:8e:1e,unknown
9638,964,eth3,1e:66:d4:7f:35:95,up
9639,964,eth0,78:2e:86:24:7d:18,unknown
9640,964,eth3,58:37:3f:ae:07:b6,down
9641,965,eth1,28:c7:40:e6:fd:c2,unknown
9642,965,eth2,94:7f:bd:ce:bb:4f,unknown
9643,965,eth0,ba:7f:50:5f:8a:06,unknown
9644,965,eth0,a4:b2:90:20:35:33,down
9645,965,eth1,1a:a6:bc:c6:26:15,down
9646,965,eth1,2a:8e:f1:54:2a:50,unknown
9647,965,eth1,74:87:52:16:b7:45,down
9648,965,eth3,02:1c:d0:eb:6d:98,down
9649,965,eth1,5e:de:43:3f:92:5e,down
9650,965,eth3,aa:6b:22:6c:03:1b,down
9651,966,eth2,f8:8f:ba:65:3a:5d,unknown
9652,966,eth2,ac:73:90:eb:9d:8d,unknown
9653,966,eth0,7c:b0:ae:89:84:a7,down
9654,966,eth3,30:2e:ee:23:df:03,up
9655,966,eth2,28:63:7b:63:f1:04,up
9656,966,eth3,e4:cc:f4:db:41:3d,up
9657,966,eth3,8a:f9:66:75:f9:84,down
9658,966,eth3,82:24:54:89:fa:f7,down
9659,966,eth3,ec:62:1d:2f:a3:98,unknown
9660,966,eth0,40:51:73:9e:a0:c6,down
9661,967,eth0,64:25:58:22:82:2b,up
9662,967,eth3,10:07:d6:bc:db:6f,down
9663,967,eth2,06:73:18:5c:5c:b2,up
9664,967,eth1,3e:e1:af:f5:c7:c4,unknown
9665,967,eth2,80:94:a6:6a:55:86,down
9666,967,eth1,86:bc:83:d1:4a:cd,up
9667,967,eth0,14:d3:c9:a4:83:2b,down
9668,967,eth1,c6:fe:c0:c4:a5:01,unknown
9669,967,eth0,6c:a4:1d:44:91:85,unknown
9670,967,eth1,76:4c:3e:b5:06:74,down
9671,968,eth1,08:60:51:a0:17:ab,up
9672,968,eth0,82:33:e7:52:62:fc,unknown
9673,968,eth2,d4:15:7e:02:e1:f7,up
9674,968,eth0,9e:68:92:31:60:e7,down
9675,968,eth1,c6:65:21:b4:b7:54,up
9676,968,eth2,dc:22:0a:e2:ab:12,unknown
9677,968,eth1,12:05:9e:a6:bf:cd,down
9678,968,eth3,e6:5f:26:19:23:fb,unknown
9679,968,eth2,d0:c3:ea:d1:b9:10,up
9680,968,eth0,84:40:16:f8:52:95,unknown
9681,969,eth0,e2:af:bd:2d:f2:3e,down
9682,969,eth0,d6:1d:45:da:04:82,up
9683,969,eth2,c6:fd:ca:8e:97:66,down
9684,969,eth0,1c:4d:e5:ca:4a:e2,up
9685,969,eth1,86:8b:71:24:96:e9,up
9686,969,eth2,96:6c:96:67:bb:79,up
9687,969,eth0,cc:a0:3d:b0:db:ff,up
9688,969,eth0,20:4b:bd:80:31:c4,unknown
9689,969,eth3,3c:21:90:fa:30:76,down
9690,969,eth3,3e:d8:9a:02:f6:b8,up
9691,970,eth1,9a:38:70:cc:fc:52,unknown
9692,970,eth3,90:98:09:89:75:65,down
9693,970,eth3,d4:b0:a2:b2:84:bd,up
9694,970,eth2,e0:71:9d:62:b9:41,up
9695,970,eth1,d2:e8:58:d4:88:b0,unknown
9696,970,eth3,a4:27:c0:86:5f:c4,unknown
9697,970,eth1,62:f6:d1:a2:26:b7,down
9698,970,eth3,08:28:56:66:98:6c,unknown
9699,970,eth2,6c:d2:11:f1:5e:88,up
9700,970,eth2,22:00:49:d3:7e:12,down
9701,971,eth3,52:2b:20:53:85:f6,down
9702,971,eth0,02:f7:05:a4:f0:0b,unknown
9703,971,eth1,04:6d:99:a0:25:56,down
9704,971,eth2,50:66:c0:14:36:a4,up
9705,971,eth0,26:e6:a1:b2:51:26,up
9706,971,eth1,86:dc:7e:31:87:69,up
9707,971,eth2,3c:28:24:95:35:e6,up
9708,971,eth2,80:0b:4f:86:04:f9,unknown
9709,971,eth0,ea:81:f0:e0:89:fb,up
9710,971,eth0,5a:a4:5b:ea:66:56,down
9711,972,eth2,40:02:f2:28:1e:b6,unknown
9712,972,eth2,16:3b:a3:37:35:8c,up
9713,972,eth1,2a:92:ca:80:f3:df,down
9714,972,eth3,2c:24:5b:5e:ae:94,up
9715,972,eth3,04:aa:4a:c6:7e:de,down
9716,972,eth3,3e:87:8f:c1:58:ae,down
9717,972,eth3,38:26:ff:3c:f3:80,unknown
9718,972,eth2,08:3c:1e:8e:59:5e,unknown
9719,972,eth3,22:3f:e5:28:df:fb,unknown
9720,972,eth2,30:3d:98:46:e3:a4,up
9721,973,eth2,4c:ca:37:9e:b6:38,unknown
9722,973,eth2,90:41:28:16:d4:8d,down
9723,973,eth0,3e:9a:63:1c:b9:b4,up
9724,973,eth0,12:20:5f:24:95:ac,unknown
9725,973,eth1,36:92:44:6f:f1:4a,down
9726,973,eth1,ce:8d:d8:68:91:ce,down
9727,973,eth0,e6:c3:d5:9b:6d:91,unknown
9728,973,eth2,06:fb:ea:ae:59:df,down
9729,973,eth0,64:39:40:86:b4:ca,unknown
9730,973,eth3,44:39:c5:28:1c:2d,unknown
9731,974,eth3,ee:4b:44:61:d8:0f,unknown
9732,974,eth1,6e:e9:b6:78:ef:8a,up
9733,974,eth0,0a:05:8c:e1:a1:8a,down
9734,974,eth1,2e:a5:f7:b0:7b:9a,up
9735,974,eth3,aa:0c:ce:72:6b:b1,up
9736,974,eth3,be:21:ca:09:52:af,up
9737,974,eth1,be:0b:b9:a0:1e:ec,down
9738,974,eth3,d2:6a:5f:cb:fe:8a,down
9739,974,eth2,04:b7:11:bd:c6:84,down
9740,974,eth3,44:e1:e7:f2:78:46,down
9741,975,eth0,2e:c1:03:bf:a0:8a,unknown
9742,975,eth3,64:ad:85:45:fe:f8,down
9743,975,eth2,24:cb:51:8b:73:4c,down
9744,975,eth3,ae:00:7f:c4:38:bb,unknown
9745,975,eth0,44:a5:6e:40:0a:36,down
9746,975,eth1,20:94:2d:0a:33:d4,unknown
9747,975,eth3,6e:91:c5:b1:fc:60,down
9748,975,eth3,be:4a:6c:2f:37:9d,up
9749,975,eth0,b4:54:d6:68:e6:d3,unknown
9750,975,eth3,8e:29:77:0f:6f:03,down
9751,976,eth0,a0:20:7a:4b:a9:9e,unknown
9752,976,eth3,c6:85:16:45:19:30,unknown
9753,976,eth1,58:6b:b1:c7:d4:24,down
9754,976,eth3,86:1f:ab:be:b0:7a,up
9755,976,eth0,d8:c6:86:88:d4:f8,up
9756,976,eth1,8e:e1:c7:d6:4b:07,down
9757,976,eth3,0c:4d:7f:f7:54:b4,up
9758,976,eth1,d8:a4:f8:68:9b:ea,down
9759,976,eth0,ce:2f:79:cd:10:73,down
9760,976,eth0,d4:fa:b2:7b:61:f8,down
9761,977,eth1,8a:e9:86:f1:ed:f2,unknown
9762,977,eth2,88:64:37:dc:b2:bb,down
9763,977,eth1,38:2a:2e:e1:a1:0a,up
9764,977,eth3,f4:26:33:42:c3:31,up
9765,977,eth2,c6:0d:b7:55:16:77,unknown
9766,977,eth3,28:1d:42:26:98:f5,unknown
9767,977,eth3,30:c4:7a:b1:cb:f5,up
9768,977,eth3,6a:50:b1:32:f9:04,up
9769,977,eth1,3a:0e:ee:3f:45:cc,unknown
9770,977,eth2,ec:b8:9e:78:38:8a,unknown
9771,978,eth3,54:6a:65:9e:5b:bb,down
9772,978,eth3,7c:07:18:d2:b3:23,up
9773,978,eth3,d8:0a:bc:96:b0:a5,down
9774,978,eth1,ce:61:ee:fe:32:c9,down
9775,978,eth3,36:13:4d:5e:dc:36,down
9776,978,eth0,ae:9d:f0:8a:ab:5d,unknown
9777,978,eth3,0a:b1:18:6a:dc:e1,unknown
9778,978,eth3,a0:6c:c3:0a:9e:a9,down
9779,978,eth1,48:38:0d:93:9e:7a,up
9780,978,eth3,fc:0f:6a:c9:d5:d7,up
9781,979,eth3,0c:34:bd:f2:5b:7d,up
9782,979,eth2,00:a9:c0:3f:59:32,down
9783,979,eth1,d6:e5:a1:b8:f2:b5,up
9784,979,eth2,20:74:90:10:78:1d,up
9785,979,eth1,d2:f6:6e:56:9a:de,up
9786,979,eth0,d4:a3:d1:08:bf:38,unknown
9787,979,eth3,68:e5:48:1d:00:5a,up
9788,979,eth3,64:6c:84:fa:61:d5,up
9789,979,eth1,58:f1:10:bf:1a:07,up
9790,979,eth1,3a:ea:b2:a5:c9:9c,unknown
9791,980,eth3,9a:43:be:6b:d9:49,unknown
9792,980,eth2,42:e4:7e:b8:68:0a,up
9793,980,eth2,a4:34:64:fc:07:59,up
9794,980,eth3,a0:72:c7:14:08:95,unknown
9795,980,eth0,96:bc:4d:69:2c:37,down
9796,980,eth0,d8:f8:e0:f5:f7:be,down
9797,980,eth0,02:e8:bf:3b:00:d8,up
9798,980,eth2,36:0d:a6:43:be:3d,up
9799,980,eth0,0c:46:e3:84:77:2c,down
9800,980,eth3,ac:84:f3:b0:c7:7b,down
9801,981,eth0,58:b9:34:97:da:f2,unknown
9802,981,eth2,88:79:10:69:5d:3a,unknown
9803,981,eth0,ea:5f:38:22:df:ea,unknown
9804,981,eth1,ee:84:12:ee:48:6a,unknown
9805,981,eth0,7e:7c:9f:dd:bf:e6,down
9806,981,eth0,ca:89:f8:71:0f:84,up
9807,981,eth1,d2:08:ec:ea:66:e6,up
9808,981,eth2,f0:00:25:a7:d0:56,up
9809,981,eth0,70:57:16:72:06:4d,up
9810,981,eth3,a2:83:e2:f0:77:65,up
9811,982,eth0,60:0a:d4:0a:90:f9,up
9812,982,eth3,c2:a9:d1:93:4b:fe,up
9813,982,eth2,d4:3a:66:27:a7:33,down
9814,982,eth3,3a:f6:f1:b0:bd:55,down
9815,982,eth2,2a:61:9b:c1:20:8b,up
9816,982,eth1,84:bb:94:df:4d:26,up
9817,982,eth1,60:52:63:3c:35:95,unknown
9818,982,eth0,30:d0:24:1b:e4:8d,unknown
9819,982,eth0,ee:62:71:b3:8d:ca,unknown
9820,982,eth3,4e:61:a7:84:21:3b,unknown
9821,983,eth2,22:09:d7:9d:d0:5c,down
9822,983,eth0,48:fd:aa:60:23:27,unknown
9823,983,eth1,74:31:39:a7:4a:fd,unknown
9824,983,eth3,64:36:92:b2:eb:7b,down
9825,983,eth1,8e:46:81:ff:76:32,down
9826,983,eth1,08:b9:c8:1a:84:10,up
9827,983,eth2,d2:19:d7:86:ef:3d,unknown
9828,983,eth0,7c:5a:50:f1:3a:14,up
9829,983,eth0,ae:80:b3:66:e4:09,down
9830,983,eth1,16:53:fd:b6:79:82,down
9831,984,eth0,f6:02:83:48:ec:8e,down
9832,984,eth2,d8:88:b7:68:d7:c2,up
9833,984,eth0,7a:c0:78:94:0e:1b,unknown
9834,984,eth2,d8:5f:e1:1f:db:18,unknown
9835,984,eth2,14:7a:b4:8f:8c:b8,up
9836,984,eth2,a0:0a:a8:08:52:dd,up
9837,984,eth3,4e:42:b8:75:da:9f,up
9838,984,eth3,34:4d:25:4a:88:62,up
9839,984,eth1,3a:1d:5d:e2:6b:0e,up
9840,984,eth0,50:eb:1c:84:c1:24,unknown
9841,985,eth2,80:45:c0:19:22:34,unknown
9842,985,eth0,10:24:6d:a9:55:84,up
9843,985,eth0,44:9d:b9:97:a4:3d,unknown
9844,985,eth1,b2:d3:19:4e:7b:4d,down
9845,985,eth2,3e:f1:f2:23:81:a7,up
9846,985,eth3,b2:42:cd:04:59:55,unknown
9847,985,eth2,10:08:24:c3:0b:e9,down
9848,985,eth0,70:b0:7f:cb:c6:f0,unknown
9849,985,eth3,06:63:c0:9e:4d:46,unknown
